objectid,filename,title,creator,date,description,subject,location,latitude,longitude,identifier,type,format,culture,materials,measurements,credit,published,web_page,altnum
IHL.1497,ihl-1497.jpg,Cultivating Wild Silkworms in Tajima Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1497,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1498,ihl-1498.jpg,Catching Yellowtail in Tango Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see ihl cat 374),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1498,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1499,ihl-1499.jpg,"Manufacturing Imari Porcelain in Hizen [Province], figure 1 from the series Dai Nippon Bussan Zue (Products of Greater Japan)",Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1499,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1500,ihl-1500.jpg,Mackerel Fishing at Night in Noto Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see ihl cat 363),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1500,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1501,ihl-1501.jpg,Making S?men in Noto Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1501,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1502,ihl-1502.jpg,Sedge Hat Making in Kaga Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see ihl cat 462),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1502,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1505,ihl-1505.jpg,Beach Fishing for Yellowtail in Tango Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see ihl cat 462),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1505,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1506,ihl-1506.jpg,Making Arrowroot [Kudzu] Starch in Yamato Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see ihl cat 367 and 367A),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1506,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1507,ihl-1507.jpg,"Crane Hawk [falconry] in Iyo Prince, figure 2 from the series Dai Nippon Bussan Zue (Products of Greater Japan)",Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1507,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1508,ihl-1508.jpg,"Capturing Falcons in Iyo Province, figure 1 from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see ihl cat 537)",Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1508,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1509,ihl-1509.jpg,Making Dried Bonito Flakes in Toso Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1509,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1515,ihl-1515.jpg,Illustration of The Imperial Assembly of the House of Peers (triptych),Y?sh? Chikanobu,1890,Y?sh? Chikanobu / no seal; First edition date: 1890; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.1515,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1521,ihl-1521.jpg,Children Blowing up the Belly of Hotei (??) and Painting It Like a Candy from the series Sketches by Yoshitoshi,Tsukioka Yoshitoshi,1882,Yoshitoshi giga ???? / Yoshitoshi; First edition date: 1882; Genre:ukiyo-e; giga,,Japan,,,IHL.1521,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1522,ihl-1522.jpg,Raik? (Yorimitsu) Enters the Treasure Mountain from the series Sketches by Yoshitoshi,Tsukioka Yoshitoshi,1882,Yoshitoshi giga ???? / Yoshitoshi; First edition date: 1882; Genre:ukiyo-e; giga,,Japan,,,IHL.1522,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1532,ihl-1532.jpg,[The Dam] on the Otonashigawa at ?ji (No. 36) from the series Thirty-six Views of Tokyo,Sh?sai Ikkei,May 1871,Sh?sai hitsu / no seal; First edition date: May 1871; Genre:ukiyo-e; meisho-e,,Japan,,,IHL.1532,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1539,ihl-1539.jpg,"Nishiki-e Sh?shindan (Brocade Prints for Moral Education), Volume 2",Tsukioka Yoshitoshi and Yamana Tomesabur?,March 1882,Yoshitoshi ga (typical on black and white illustrations) / no seals on black and while illustrations; First edition date: March 1882; Genre:ehon; ?raimono ??? (elementary school textbook),,Japan,,,IHL.1539,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1539a,ihl-1539a.jpg,"Loyalty of Kusunoki Masashige from the Illustrated textbook Nishiki-e Sh?shindan (Brocade Prints for Moral Education), Volume 2 [bound into Vol. 2]",Tsukioka Yoshitoshi,March 1882,Taiso Yoshitoshi ga / Taiso; First edition date: March 1882; Genre:ky?iku nishikie,,Japan,,,IHL.1539a,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1539b,ihl-1539b.jpg,"Wang Lan Harmony Between Siblings from the Illustrated textbook Nishiki-e Sh?shindan (Brocade Prints for Moral Education), Volume 2 [bound into Vol. 2]",Tsukioka Yoshitoshi,March 1882,Yoshitoshi ga / Taiso; First edition date: March 1882; Genre:ky?iku nishikie,,Japan,,,IHL.1539b,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1539c,ihl-1539c.jpg,"The Benevolence of Harry? Lane from the Illustrated textbook Nishiki-e Sh?shindan (Brocade Prints for Moral Education), Volume 2 [bound into Vol. 2]",Tsukioka Yoshitoshi,March 1882,?ju Yoshitoshi ga / Taiso ; First edition date: March 1882; Genre:ky?iku nishikie,,Japan,,,IHL.1539c,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1540,ihl-1540.jpg,"Nishiki-e Sh?shindan (Brocade Prints for Moral Education), Volume 3",Tsukioka Yoshitoshi and Yamana Tomesabur?,March 1882,?ju Yoshitoshi ga (typical on black and white illustrations) / no seals on black and while illustrations; First edition date: March 1882; Genre:ehon; ?raimono ??? (elementary school textbook),,Japan,,,IHL.1540,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1540a,ihl-1540a.jpg,"The Chastity of ShihinoShinasa from the Illustrated textbook Nishiki-e Sh?shindan (Brocade Prints for Moral Education), Volume3 [bound into Vol. 3]",Tsukioka Yoshitoshi,March 1882,?ju Yoshitoshi ga / Taiso; First edition date: March 1882; Genre:ky?iku nishikie,,Japan,,,IHL.1540a,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1540b,ihl-1540b.jpg,"The Decorum of Gekiketsu  from the Illustrated textbook Nishiki-e Sh?shindan (Brocade Prints for Moral Education), Volume3 [bound into Vol. 3]",Tsukioka Yoshitoshi,March 1882,?ju Yoshitoshi ga / Taiso; First edition date: March 1882; Genre:ky?iku nishikie,,Japan,,,IHL.1540b,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1541,ihl-1541.jpg,"Nishiki-e Shu?shi (Brocade Pictures for Moral Education), Volume 4",Tsukioka Yoshitoshi and Yamana Tomesabur?,July 1884,?ju Yoshitoshi ga (typical on black and white illustrations) / no seals on black and while illustrations; First edition date: July 1884; Genre:ehon; ?raimono ??? (elementary school textbook),,Japan,,,IHL.1541,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1541a,ihl-1541a.jpg,"The Frugality of Kuroda Josui
from the illustrated textbook Nishiki-e sh?shindan, Volume 4 [bound into Vol. 4]",Tsukioka Yoshitoshi,July 1884,?ju Yoshitoshi ga / Taiso ; First edition date: July 1884; Genre:ky?iku nishikie,,Japan,,,IHL.1541a,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1541b,ihl-1541b.jpg,"The Wisdom of Gassendi from the illustrated textbook Nishiki-e sh?shindan, Volume 4 [bound into Volume 4] [see #1304f for 1888 second edition]",Tsukioka Yoshitoshi,July 1884,?ju Yoshitoshi ga / Yoshitoshi; First edition date: July 1884; Genre:ky?iku nishikie,,Japan,,,IHL.1541b,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1562,ihl-1562.jpg,Asakusa Kinry?zan from the series Famous Places of Tokyo,Utagawa Kunitoshi,1887,Kunitoshi ga / no seal; First edition date: 1887; Genre:ukiyo-e; meisho-e,,Japan,,,IHL.1562,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1581,ihl-1581.jpg,"Old Story, Chrysanthemum Flower and Crane, Sumida River and Okina from the series Ry?sai manga",Utagawa Hiroshige III,1879,And? Tokubei / no seal; First edition date: 1879; Genre:ukiyo-e; harimaze,,Japan,,,IHL.1581,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1582,ihl-1582.jpg,"Boy Reading, Bushclover and Grass, Lake Hakone, Bonsai and First Bonita of the Season from the series Ry?sai manga",Utagawa Hiroshige III,1879,And? Tokubei / no seal; First edition date: 1879; Genre:ukiyo-e; harimaze,,Japan,,,IHL.1582,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1583,ihl-1583.jpg,"Ichikawa Danj?r?, Peony and Butterfly, Mountain in Early Spring and Chinese Peddler from the series Ry?sai manga",Utagawa Hiroshige III,1879,And? Tokubei / no seal; First edition date: 1879; Genre:ukiyo-e; harimaze,,Japan,,,IHL.1583,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1584,ihl-1584.jpg,"?sumi Sakurashima, Iris and Kingfisher and Saig? Nansh? from the series Ry?sai manga",Utagawa Hiroshige III,1879,And? Tokubei / no seal; First edition date: 1879; Genre:ukiyo-e; harimaze,,Japan,,,IHL.1584,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1609,ihl-1609.jpg,"Illustrated Account of the Sino-Japanese War, Vol. 6",KUBOTA Beisen (assisted by his sons Kubota Beisai and Kubota Kinsen),"Jan. 29, 1895","credits on colophon: ??? ? ? Kubota Beisen
??? ? ?Kubota Beisai
??? ? ? Kubota Kinsen; First edition date: Jan. 29, 1895; Genre:ehon; senso-e",,Japan,,,IHL.1609,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1619,ihl-1619.jpg,Picture of Higashi Okumi 15th Ward Elementary School from the series Twelve Views of New Buildings in Naniwa,HASEGAWA Sadanobu II (Konobu I),c. 1872/1875,Hasegawa Konobu ga ????? ? / no seal; First edition date: c. 1872/1875; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.1619,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1626,ihl-1626.jpg,Suruga-ch? (No. 30) from the series Thirty-six Views of Tokyo,Sh?sai Ikkei,May 1871,"Sh?sai hitsu / no seal; First edition date: May 1871; Genre:ukiyo-e, meisho-e",,Japan,,,IHL.1626,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1627,ihl-1627.jpg,"Illustrated Account of the Sino-Japanese War, Volume 3",KUBOTA Beisen (assisted by his son Kubota Beisai),"Dec. 2, 1894","credits on colophon: ??? ? ? Kubota Beisen
??? ? ?Kubota Beisai; First edition date: Dec. 2, 1894; Genre:ehon; senso-e",,Japan,,,IHL.1627,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1670,ihl-1670.jpg,Taira no Tadanori from the series One Hundred Aspects of the Moon,Tsukioka Yoshitoshi,1890,Yoshitoshi / Yoshtoshi; First edition date: 1890; Genre:ukiyo-e,,Japan,,,IHL.1670,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1671,ihl-1671.jpg,Bon Festival Moon from the series One Hundred Aspects of the Moon,Tsukioka Yoshitoshi,1887,Yoshitoshi / Taiso; First edition date: 1887; Genre:ukiyo-e,,Japan,,,IHL.1671,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1676,ihl-1676.jpg,Russo-Japanese War: Great Japan Red Cross Battlefield Hospital Treating Injured (triptych),UTAGAWA Kokunimasa,1904,Ry?a ?? / Edoko ???; First edition date: 1904; Genre:nishiki-e; senso-e,,Japan,,,IHL.1676,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1683,ihl-1683.jpg,"Illustration of the Main Gate at Aoyama During the Imperial Funeral Ceremony Aoyama Gotais? shikij? s?monzen no zu (triptych)
 ????????????",Hanpo,1912,Hanpo kinga / h?t? seal; First edition date: 1912; Genre:nishiki-e,,Japan,,,IHL.1683,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1708,ihl-1708.jpg,"Nintoku Tenno, Kibi Daijin China, Fujiwara Nakamitsu, one sheet of four from a Brief History of Japan e-sugoroku",Y?sai Nobushige,1897,?ju Nobushige ga / Nobushige; First edition date: 1897; Genre:e-sugoroku,,Japan,,,IHL.1708,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1709,ihl-1709.jpg,"Hachimantar?, Komatsu Daifu Shigemori ky?, Kusunoki Masashige, ?ta D?kan, one sheet of four from a Brief History of Japan e-sugoroku",Y?sai Nobushige,1897,Nobushige / no seal; First edition date: 1897; Genre:e-sugoroku,,Japan,,,IHL.1709,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1710,ihl-1710.jpg,"Kojima Takanori, Fujiwara Kunimitsu, Empress Jing?, Soga Tokimune, one sheet of four from a Brief History of Japan e-sugoroku",Y?sai Nobushige,1897,Nobushige / no seal; First edition date: 1897; Genre:e-sugoroku,,Japan,,,IHL.1710,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1713,ihl-1713.jpg,Bijin showing a folding screen to a recling man (untitled woodblock kuchi-e from unknown magazine),,c. 1896,????? ?ju Toshikata-e / ?? Toshikata; First edition date: c. 1896; Genre:kuchi-e,,Japan,,,IHL.1713,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1727,ihl-1727.jpg,"Tenth Month, Asakusa from the series Twelve Months at Famous Places in Tokyo",Sh?sai Ikkeii,1872,Sh?sai Ikkei giga / not sealed; First edition date: 1872; Genre:ukiyo-e; meisho-e; giga,,Japan,,,IHL.1727,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1742,ihl-1742.jpg,"Monster Reforms Mayor,
No. 8 from the ?saka Nichinichi Shinbunshi",HASEGAWA Sadanobu II,c. 1875,????? ??? Konobu the second changing to Sadanobu ga / not sealed; First edition date: c. 1875; Genre:nishiki-e shinbun,,Japan,,,IHL.1742,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1802,ihl-1802.jpg,Taiwanese War: Illustration of the Battle of Baguashan (triptych),Y?sh? Chikanobu,"March 10, 1896","Y?sh? Chikanobu / no seal; First edition date: March 10, 1896; Genre:nishiki-e; senso-e",,Japan,,,IHL.1802,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1809,ihl-1809.jpg,Empress Dowager Eish?’s Imperial Funeral (triptych),Harada K?kyo,"Feb 1, 1897","K?kyo ?? /  K?kyo ??; First edition date: Feb 1, 1897; Genre:ukiyo-e",,Japan,,,IHL.1809,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1810,ihl-1810.jpg,The Occupation of the Fortress at Niuzhuang: The Battle of Lieutenant Colonel Imada (triptych),ADACHI Gink?,March 1895,not signed / ?? Gink?; First edition date: March 1895; Genre:ukiyo-e; senso-e,,Japan,,,IHL.1810,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1811,ihl-1811.jpg,"Captain Higuchi, in the Midst of the Attack, Personally Holds a Lost Chinese Child (triptych)",,1895,Gekk? / ichigaku ichiei; First edition date: 1895; Genre:ukiyo-e; senso-e,,Japan,,,IHL.1811,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1812,ihl-1812.jpg,Young Sea Bream from the book Gekk? Gaho,,unknown but likely 1899,?? Gekk? / unread rectangular seal; First edition date: 1899; Genre:e-hon; orihon-bound book,,Japan,,,IHL.1812,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1813,ihl-1813.jpg,"December, The Ten Chapters from Uji, from the series Twelve Months of the Floating World",,1890,Gekk? ?? / Ogata ??; First edition date: 1890; Genre:ukiyo-e,,Japan,,,IHL.1813,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1817,ihl-1817.jpg,"Illustration of Mitsui Group's Western-style Three Story House at Surugach?, Tokyo (two sheets, right and center, of triptych) also see IHL Cat. 342",,Dec 1873,Ichiy?sai Kuniteru mosha / no seal; First edition date: Dec 1873; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.1817,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1829,ihl-1829.jpg,Soga no Gor? Tokimune and Gosho no Gor?maru from the series Yoshitoshi's Courageous Warriors,Tsukioka Yoshitoshi,1886,Yoshtoshi / Taiso; First edition date: 1886; Genre:ukiyo-e; musasha-e,,Japan,,,IHL.1829,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1830,ihl-1830.jpg,Kur? H?gan Minamoto Yoshitsune and Notonokami Noritsune from the series Yoshitoshi's Courageous Warriors,Tsukioka Yoshitoshi,1886,Yoshtoshi / Taiso; First edition date: 1886; Genre:ukiyo-e; musasha-e,,Japan,,,IHL.1830,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1831,ihl-1831.jpg,Hino Kumawakamaru from the series Yoshitoshi's Courageous Warriors,Tsukioka Yoshitoshi,1886,Yoshtoshi ga / Taiso; First edition date: 1886; Genre:ukiyo-e; musasha-e,,Japan,,,IHL.1831,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1834,ihl-1834.jpg,Illustration of the Disastrous Flood  (2 sheets of triptych),Okura K?t?,1896,K?t? / unread square seal; First edition date: 1896; Genre:nishiki-e,,Japan,,,IHL.1834,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1840,ihl-1840.jpg,Monkey Bridge from the series Views of the Famous Sights of Japan,Kobayashi Kiyochika,1896 November,Kiyochika / Kiyo and Chika; First edition date: 1896 November; Genre:ukiyo-e; meisho-e,,Japan,,,IHL.1840,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1841,ihl-1841.jpg,Yokosuka Shipyard from the series Views of the Famous Sights of Japan,Kobayashi Kiyochika,1896 December,Kiyochika / Kiyo seal; First edition date: 1896 December; Genre:ukiyo-e; meisho-e,,Japan,,,IHL.1841,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1842,ihl-1842.jpg,Narita-san Shihsh?ji Temple  from the series Views of the Famous Sights of Japan,Kobayashi Kiyochika,1897 January,Kiyochika / Kiyo seal; First edition date: 1897 January; Genre:ukiyo-e; meisho-e,,Japan,,,IHL.1842,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
